date,port,species,weight_kg,price_per_kg_usd
2025-02-24,Castries,lobster,36.3,29.7
2025-02-24,Castries,kingfish,52.5,10.85
2025-02-24,Castries,mahi mahi,109.5,12.98
2025-02-24,Castries,lionfish,12.4,6.0
2025-02-24,Castries,tuna,56.4,14.51
2025-02-24,Soufriere,snapper,91.7,9.59
2025-02-24,Soufriere,lobster,34.7,30.31
2025-02-24,Soufriere,kingfish,70.8,11.88
2025-02-24,Soufriere,mahi mahi,79.5,10.03
2025-02-24,Soufriere,lionfish,15.7,5.53
2025-02-24,Soufriere,tuna,128.1,14.68
2025-02-24,Kingstown,snapper,98.7,8.47
2025-02-24,Kingstown,lobster,26.2,30.71
2025-02-24,Kingstown,kingfish,62.7,9.43
2025-02-24,Kingstown,mahi mahi,49.8,11.87
2025-02-24,Kingstown,lionfish,10.2,4.8
2025-02-24,Kingstown,tuna,108.1,16.08
2025-02-24,Saint George's,snapper,95.9,7.42
2025-02-24,Saint George's,lobster,22.4,30.05
2025-02-24,Saint George's,kingfish,44.5,11.44
2025-02-24,Saint George's,mahi mahi,62.8,11.43
2025-02-24,Saint George's,lionfish,11.1,6.78
2025-02-24,Saint George's,tuna,104.1,11.62
2025-02-24,Roseau,snapper,107.6,7.88
2025-02-24,Roseau,lobster,30.7,28.91
2025-02-24,Roseau,kingfish,69.9,9.21
2025-02-24,Roseau,mahi mahi,84.2,11.66
2025-02-24,Roseau,lionfish,12.0,6.96
2025-02-24,Roseau,tuna,116.8,14.55
2025-02-24,Saint John's,snapper,104.7,8.62
2025-02-24,Saint John's,lobster,39.3,29.94
2025-02-24,Saint John's,kingfish,60.4,11.66
2025-02-24,Saint John's,mahi mahi,81.4,11.75
2025-02-24,Saint John's,lionfish,15.7,5.56
2025-02-24,Saint John's,tuna,111.7,11.68
2025-02-25,Castries,snapper,80.2,10.23
2025-02-25,Castries,lobster,31.8,30.33
2025-02-25,Castries,kingfish,66.1,10.85
2025-02-25,Castries,mahi mahi,52.8,10.73
2025-02-25,Castries,lionfish,13.6,6.13
2025-02-25,Castries,tuna,104.5,15.59
2025-02-25,Soufriere,snapper,64.2,9.24
2025-02-25,Soufriere,lobster,31.2,29.27
2025-02-25,Soufriere,kingfish,63.8,13.29
2025-02-25,Soufriere,mahi mahi,69.6,12.8
2025-02-25,Soufriere,lionfish,11.9,5.18
2025-02-25,Soufriere,tuna,94.1,12.61
2025-02-25,Kingstown,snapper,81.1,9.55
2025-02-25,Kingstown,lobster,30.1,29.13
2025-02-25,Kingstown,kingfish,68.3,10.8
2025-02-25,Kingstown,mahi mahi,79.1,11.49
2025-02-25,Kingstown,lionfish,11.7,8.74
2025-02-25,Kingstown,tuna,134.0,13.79
2025-02-25,Saint George's,snapper,73.6,9.49
2025-02-25,Saint George's,lobster,23.2,29.57
2025-02-25,Saint George's,kingfish,82.8,10.89
2025-02-25,Saint George's,mahi mahi,63.0,12.14
2025-02-25,Saint George's,lionfish,13.5,6.27
2025-02-25,Saint George's,tuna,106.5,14.36
2025-02-25,Roseau,snapper,93.0,9.36
2025-02-25,Roseau,lobster,33.6,30.22
2025-02-25,Roseau,kingfish,71.6,10.58
2025-02-25,Roseau,mahi mahi,63.5,11.62
2025-02-25,Roseau,lionfish,13.0,8.16
2025-02-25,Roseau,tuna,82.8,14.53
2025-02-25,Saint John's,snapper,85.0,9.0
2025-02-25,Saint John's,lobster,32.2,30.51
2025-02-25,Saint John's,kingfish,65.3,11.41
2025-02-25,Saint John's,mahi mahi,60.9,10.93
2025-02-25,Saint John's,lionfish,9.8,5.52
2025-02-25,Saint John's,tuna,155.8,14.6
2025-02-26,Castries,snapper,69.3,10.23
2025-02-26,Castries,lobster,24.0,29.02
2025-02-26,Castries,kingfish,72.1,11.0
2025-02-26,Castries,mahi mahi,72.3,10.99
2025-02-26,Castries,lionfish,10.0,5.91
2025-02-26,Castries,tuna,108.3,12.8
2025-02-26,Soufriere,snapper,69.1,7.88
2025-02-26,Soufriere,lobster,28.8,29.85
2025-02-26,Soufriere,kingfish,40.6,12.57
2025-02-26,Soufriere,mahi mahi,81.4,10.93
2025-02-26,Soufriere,lionfish,12.2,5.07
2025-02-26,Soufriere,tuna,144.0,13.22
2025-02-26,Kingstown,snapper,112.3,9.74
2025-02-26,Kingstown,lobster,31.3,29.85
2025-02-26,Kingstown,kingfish,57.8,11.02
2025-02-26,Kingstown,mahi mahi,105.9,11.56
2025-02-26,Kingstown,lionfish,13.0,7.29
2025-02-26,Kingstown,tuna,87.7,15.04
2025-02-26,Saint George's,snapper,98.1,10.03
2025-02-26,Saint George's,lobster,38.8,30.39
2025-02-26,Saint George's,kingfish,57.3,10.59
2025-02-26,Saint George's,mahi mahi,91.4,11.78
2025-02-26,Saint George's,lionfish,9.0,5.92
2025-02-26,Saint George's,tuna,118.0,14.65
2025-02-26,Roseau,snapper,84.2,8.53
2025-02-26,Roseau,lobster,30.1,29.84
2025-02-26,Roseau,kingfish,71.8,11.61
2025-02-26,Roseau,mahi mahi,82.1,12.31
2025-02-26,Roseau,lionfish,13.6,6.26
2025-02-26,Roseau,tuna,120.5,13.5
2025-02-26,Saint John's,snapper,67.1,8.75
2025-02-26,Saint John's,lobster,34.8,28.7
2025-02-26,Saint John's,kingfish,67.6,11.01
2025-02-26,Saint John's,mahi mahi,82.5,10.6
2025-02-26,Saint John's,lionfish,14.5,5.87
2025-02-26,Saint John's,tuna,145.3,14.72
2025-02-27,Castries,snapper,77.2,9.66
2025-02-27,Castries,lobster,28.0,30.72
2025-02-27,Castries,kingfish,50.2,11.91
2025-02-27,Castries,mahi mahi,98.8,11.2
2025-02-27,Castries,lionfish,11.4,6.99
2025-02-27,Castries,tuna,120.3,14.08
2025-02-27,Soufriere,snapper,78.7,9.21
2025-02-27,Soufriere,lobster,27.0,29.19
2025-02-27,Soufriere,kingfish,58.3,11.83
2025-02-27,Soufriere,mahi mahi,107.8,9.63
2025-02-27,Soufriere,lionfish,10.0,7.2
2025-02-27,Soufriere,tuna,130.9,14.06
2025-02-27,Kingstown,snapper,83.7,8.24
2025-02-27,Kingstown,lobster,37.0,31.61
2025-02-27,Kingstown,kingfish,75.1,10.45
2025-02-27,Kingstown,mahi mahi,68.3,12.05
2025-02-27,Kingstown,lionfish,7.4,6.79
2025-02-27,Kingstown,tuna,100.7,12.68
2025-02-27,Saint George's,snapper,109.1,8.19
2025-02-27,Saint George's,lobster,22.8,28.94
2025-02-27,Saint George's,kingfish,48.9,12.42
2025-02-27,Saint George's,mahi mahi,80.4,11.21
2025-02-27,Saint George's,lionfish,14.2,7.18
2025-02-27,Saint George's,tuna,125.3,13.74
2025-02-27,Roseau,snapper,108.2,7.82
2025-02-27,Roseau,lobster,25.7,29.93
2025-02-27,Roseau,kingfish,75.2,9.29
2025-02-27,Roseau,mahi mahi,82.4,11.66
2025-02-27,Roseau,lionfish,16.3,3.67
2025-02-27,Roseau,tuna,102.2,13.28
2025-02-27,Saint John's,snapper,126.5,8.94
2025-02-27,Saint John's,lobster,20.9,30.03
2025-02-27,Saint John's,kingfish,50.4,13.1
2025-02-27,Saint John's,mahi mahi,47.2,11.64
2025-02-27,Saint John's,lionfish,10.4,5.78
2025-02-27,Saint John's,tuna,121.5,14.56
2025-02-28,Castries,snapper,98.6,11.12
2025-02-28,Castries,lobster,29.5,32.11
2025-02-28,Castries,kingfish,73.6,10.76
2025-02-28,Castries,mahi mahi,78.9,12.66
2025-02-28,Castries,lionfish,15.2,7.49
2025-02-28,Castries,tuna,111.0,12.66
2025-02-28,Soufriere,snapper,119.6,8.1
2025-02-28,Soufriere,lobster,25.3,29.08
2025-02-28,Soufriere,kingfish,68.1,11.85
2025-02-28,Soufriere,mahi mahi,71.7,9.72
2025-02-28,Soufriere,lionfish,14.2,5.56
2025-02-28,Soufriere,tuna,80.2,16.34
2025-02-28,Kingstown,snapper,86.4,11.25
2025-02-28,Kingstown,lobster,34.6,29.5
2025-02-28,Kingstown,kingfish,56.5,9.69
2025-02-28,Kingstown,mahi mahi,71.5,11.68
2025-02-28,Kingstown,lionfish,10.6,6.33
2025-02-28,Kingstown,tuna,106.3,12.62
2025-02-28,Saint George's,snapper,91.1,8.25
2025-02-28,Saint George's,lobster,25.0,31.04
2025-02-28,Saint George's,kingfish,68.8,11.88
2025-02-28,Saint George's,mahi mahi,53.1,12.97
2025-02-28,Saint George's,lionfish,10.8,7.52
2025-02-28,Saint George's,tuna,106.0,14.78
2025-02-28,Roseau,snapper,80.6,9.17
2025-02-28,Roseau,lobster,25.9,30.78
2025-02-28,Roseau,kingfish,54.7,10.08
2025-02-28,Roseau,mahi mahi,90.3,12.12
2025-02-28,Roseau,lionfish,14.4,7.58
2025-02-28,Roseau,tuna,87.1,13.48
2025-02-28,Saint John's,snapper,52.0,9.67
2025-02-28,Saint John's,lobster,35.3,29.73
2025-02-28,Saint John's,kingfish,52.3,13.12
2025-02-28,Saint John's,mahi mahi,65.4,12.1
2025-02-28,Saint John's,lionfish,13.8,6.45
2025-02-28,Saint John's,tuna,90.1,13.47
2025-03-01,Castries,snapper,81.7,7.55
2025-03-01,Castries,lobster,34.4,29.28
2025-03-01,Castries,kingfish,61.0,11.21
2025-03-01,Castries,mahi mahi,63.9,12.37
2025-03-01,Castries,lionfish,12.3,6.97
2025-03-01,Castries,tuna,72.6,14.57
2025-03-01,Soufriere,snapper,85.7,8.13
2025-03-01,Soufriere,lobster,30.0,29.95
2025-03-01,Soufriere,kingfish,53.9,11.77
2025-03-01,Soufriere,mahi mahi,73.5,11.84
2025-03-01,Soufriere,lionfish,12.1,7.43
2025-03-01,Soufriere,tuna,74.2,14.5
2025-03-01,Kingstown,snapper,98.0,9.2
2025-03-01,Kingstown,lobster,29.1,30.82
2025-03-01,Kingstown,kingfish,62.4,13.3
2025-03-01,Kingstown,mahi mahi,86.7,11.31
2025-03-01,Kingstown,lionfish,15.9,6.35
2025-03-01,Kingstown,tuna,102.8,13.94
2025-03-01,Saint George's,snapper,90.5,8.21
2025-03-01,Saint George's,lobster,44.0,31.42
2025-03-01,Saint George's,kingfish,74.2,11.26
2025-03-01,Saint George's,mahi mahi,66.5,10.72
2025-03-01,Saint George's,lionfish,8.5,5.93
2025-03-01,Saint George's,tuna,123.5,14.65
2025-03-01,Roseau,snapper,84.3,8.68
2025-03-01,Roseau,lobster,29.3,29.25
2025-03-01,Roseau,kingfish,63.5,11.47
2025-03-01,Roseau,mahi mahi,76.3,12.13
2025-03-01,Roseau,lionfish,10.7,4.93
2025-03-01,Roseau,tuna,122.3,12.2
2025-03-01,Saint John's,snapper,73.8,10.24
2025-03-01,Saint John's,lobster,29.8,31.14
2025-03-01,Saint John's,kingfish,47.4,10.77
2025-03-01,Saint John's,mahi mahi,75.6,10.66
2025-03-01,Saint John's,lionfish,16.3,5.88
2025-03-01,Saint John's,tuna,140.0,12.92
2025-03-02,Castries,snapper,62.0,9.97
2025-03-02,Castries,lobster,36.1,28.98
2025-03-02,Castries,kingfish,53.9,9.75
2025-03-02,Castries,mahi mahi,81.5,12.83
2025-03-02,Castries,lionfish,11.6,7.31
2025-03-02,Castries,tuna,93.5,12.38
2025-03-02,Soufriere,snapper,81.1,9.33
2025-03-02,Soufriere,lobster,29.7,29.74
2025-03-02,Soufriere,kingfish,55.7,12.18
2025-03-02,Soufriere,mahi mahi,83.5,12.55
2025-03-02,Soufriere,lionfish,17.8,6.46
2025-03-02,Soufriere,tuna,107.9,14.26
2025-03-02,Kingstown,snapper,70.3,9.61
2025-03-02,Kingstown,lobster,26.9,31.35
2025-03-02,Kingstown,kingfish,65.2,11.83
2025-03-02,Kingstown,mahi mahi,72.2,12.33
2025-03-02,Kingstown,lionfish,10.2,4.34
2025-03-02,Kingstown,tuna,111.1,12.91
2025-03-02,Saint George's,snapper,78.8,9.71
2025-03-02,Saint George's,lobster,32.1,28.79
2025-03-02,Saint George's,kingfish,51.5,10.5
2025-03-02,Saint George's,mahi mahi,47.8,10.63
2025-03-02,Saint George's,lionfish,14.7,7.23
2025-03-02,Saint George's,tuna,136.1,14.56
2025-03-02,Roseau,snapper,78.2,9.11
2025-03-02,Roseau,lobster,35.4,30.03
2025-03-02,Roseau,kingfish,35.2,11.83
2025-03-02,Roseau,mahi mahi,62.3,13.01
2025-03-02,Roseau,lionfish,13.5,5.4
2025-03-02,Roseau,tuna,82.7,15.56
2025-03-02,Saint John's,snapper,117.6,9.57
2025-03-02,Saint John's,lobster,27.8,29.15
2025-03-02,Saint John's,kingfish,54.9,10.88
2025-03-02,Saint John's,mahi mahi,89.8,12.22
2025-03-02,Saint John's,lionfish,12.6,4.06
2025-03-02,Saint John's,tuna,167.9,15.01
2025-03-03,Castries,snapper,111.1,9.05
2025-03-03,Castries,lobster,35.2,31.78
2025-03-03,Castries,kingfish,72.2,11.92
2025-03-03,Castries,mahi mahi,89.8,11.77
2025-03-03,Castries,lionfish,16.7,5.95
2025-03-03,Castries,tuna,63.9,13.74
2025-03-03,Soufriere,snapper,91.6,9.97
2025-03-03,Soufriere,lobster,31.1,30.07
2025-03-03,Soufriere,kingfish,52.6,12.71
2025-03-03,Soufriere,mahi mahi,78.5,12.13
2025-03-03,Soufriere,lionfish,15.1,4.26
2025-03-03,Soufriere,tuna,88.7,12.38
2025-03-03,Kingstown,snapper,107.4,9.9
2025-03-03,Kingstown,lobster,29.2,30.15
2025-03-03,Kingstown,kingfish,57.7,12.58
2025-03-03,Kingstown,mahi mahi,75.4,11.92
2025-03-03,Kingstown,lionfish,13.2,6.67
2025-03-03,Kingstown,tuna,115.0,13.23
2025-03-03,Saint George's,snapper,78.8,8.8
2025-03-03,Saint George's,lobster,28.8,29.32
2025-03-03,Saint George's,kingfish,63.8,11.26
2025-03-03,Saint George's,mahi mahi,57.3,13.2
2025-03-03,Saint George's,lionfish,10.7,7.8
2025-03-03,Saint George's,tuna,105.1,12.9
2025-03-03,Roseau,snapper,68.9,10.76
2025-03-03,Roseau,lobster,29.8,28.95
2025-03-03,Roseau,kingfish,63.3,11.36
2025-03-03,Roseau,mahi mahi,83.2,12.26
2025-03-03,Roseau,lionfish,12.8,5.73
2025-03-03,Roseau,tuna,98.7,14.19
2025-03-03,Saint John's,snapper,88.2,9.11
2025-03-03,Saint John's,lobster,19.3,30.21
2025-03-03,Saint John's,kingfish,82.6,8.52
2025-03-03,Saint John's,mahi mahi,75.9,12.73
2025-03-03,Saint John's,lionfish,12.1,4.85
2025-03-03,Saint John's,tuna,124.8,14.63
2025-03-04,Castries,snapper,103.0,9.3
2025-03-04,Castries,lobster,28.8,28.23
2025-03-04,Castries,kingfish,60.4,8.72
2025-03-04,Castries,mahi mahi,72.1,10.96
2025-03-04,Castries,lionfish,15.4,5.42
2025-03-04,Castries,tuna,112.3,13.62
2025-03-04,Soufriere,snapper,104.2,9.13
2025-03-04,Soufriere,lobster,24.0,29.85
2025-03-04,Soufriere,kingfish,66.0,10.57
2025-03-04,Soufriere,mahi mahi,62.4,11.84
2025-03-04,Soufriere,lionfish,11.1,4.87
2025-03-04,Soufriere,tuna,126.8,13.22
2025-03-04,Kingstown,snapper,108.1,10.85
2025-03-04,Kingstown,lobster,28.1,30.35
2025-03-04,Kingstown,kingfish,64.2,12.34
2025-03-04,Kingstown,mahi mahi,76.5,12.09
2025-03-04,Kingstown,lionfish,12.9,8.27
2025-03-04,Kingstown,tuna,155.5,13.68
2025-03-04,Saint George's,snapper,102.1,9.48
2025-03-04,Saint George's,lobster,27.6,31.06
2025-03-04,Saint George's,kingfish,51.4,11.57
2025-03-04,Saint George's,mahi mahi,82.9,12.51
2025-03-04,Saint George's,lionfish,9.5,5.5
2025-03-04,Saint George's,tuna,78.8,14.56
2025-03-04,Roseau,snapper,92.5,9.59
2025-03-04,Roseau,lobster,22.3,30.18
2025-03-04,Roseau,kingfish,44.3,10.48
2025-03-04,Roseau,mahi mahi,82.4,11.55
2025-03-04,Roseau,lionfish,11.5,7.63
2025-03-04,Roseau,tuna,133.9,16.41
2025-03-04,Saint John's,snapper,100.0,10.05
2025-03-04,Saint John's,lobster,30.7,29.42
2025-03-04,Saint John's,kingfish,61.6,9.29
2025-03-04,Saint John's,mahi mahi,83.2,12.24
2025-03-04,Saint John's,lionfish,10.2,4.42
2025-03-04,Saint John's,tuna,126.5,12.95
2025-03-05,Castries,snapper,76.6,9.94
2025-03-05,Castries,lobster,33.1,30.47
2025-03-05,Castries,kingfish,58.4,12.49
2025-03-05,Castries,mahi mahi,71.9,12.71
2025-03-05,Castries,lionfish,10.0,5.85
2025-03-05,Castries,tuna,109.9,13.01
2025-03-05,Soufriere,snapper,105.5,8.08
2025-03-05,Soufriere,lobster,25.0,29.59
2025-03-05,Soufriere,kingfish,81.8,12.18
2025-03-05,Soufriere,mahi mahi,115.3,12.59
2025-03-05,Soufriere,lionfish,10.6,5.84
2025-03-05,Soufriere,tuna,85.8,14.29
2025-03-05,Kingstown,snapper,45.4,8.59
2025-03-05,Kingstown,lobster,41.2,30.4
2025-03-05,Kingstown,kingfish,107.0,10.47
2025-03-05,Kingstown,mahi mahi,87.3,12.32
2025-03-05,Kingstown,lionfish,11.4,5.59
2025-03-05,Kingstown,tuna,108.2,12.16
2025-03-05,Saint George's,snapper,61.5,8.08
2025-03-05,Saint George's,lobster,26.4,29.23
2025-03-05,Saint George's,kingfish,62.9,11.07
2025-03-05,Saint George's,mahi mahi,87.2,12.49
2025-03-05,Saint George's,lionfish,11.8,3.86
2025-03-05,Saint George's,tuna,92.5,11.96
2025-03-05,Roseau,snapper,79.8,7.82
2025-03-05,Roseau,lobster,22.1,29.9
2025-03-05,Roseau,kingfish,55.0,12.32
2025-03-05,Roseau,mahi mahi,84.2,11.08
2025-03-05,Roseau,lionfish,11.2,5.33
2025-03-05,Roseau,tuna,82.7,13.85
2025-03-05,Saint John's,snapper,58.8,7.22
2025-03-05,Saint John's,lobster,38.6,30.68
2025-03-05,Saint John's,kingfish,45.0,10.97
2025-03-05,Saint John's,mahi mahi,79.0,13.84
2025-03-05,Saint John's,lionfish,12.2,6.02
2025-03-05,Saint John's,tuna,90.4,13.06
2025-03-06,Castries,snapper,94.2,8.81
2025-03-06,Castries,lobster,31.3,28.97
2025-03-06,Castries,kingfish,66.6,10.76
2025-03-06,Castries,mahi mahi,62.0,10.62
2025-03-06,Castries,lionfish,10.5,6.76
2025-03-06,Castries,tuna,129.9,13.43
2025-03-06,Soufriere,snapper,69.2,10.0
2025-03-06,Soufriere,lobster,24.8,29.7
2025-03-06,Soufriere,kingfish,75.5,10.44
2025-03-06,Soufriere,mahi mahi,89.0,12.16
2025-03-06,Soufriere,lionfish,11.4,6.94
2025-03-06,Soufriere,tuna,130.6,14.47
2025-03-06,Kingstown,snapper,98.0,10.66
2025-03-06,Kingstown,lobster,23.5,28.9
2025-03-06,Kingstown,kingfish,53.9,10.94
2025-03-06,Kingstown,mahi mahi,66.8,11.77
2025-03-06,Kingstown,lionfish,10.4,7.14
2025-03-06,Kingstown,tuna,121.0,13.84
2025-03-06,Saint George's,snapper,98.7,8.34
2025-03-06,Saint George's,lobster,30.3,29.33
2025-03-06,Saint George's,kingfish,39.1,11.46
2025-03-06,Saint George's,mahi mahi,72.5,12.01
2025-03-06,Saint George's,lionfish,15.9,5.81
2025-03-06,Saint George's,tuna,137.1,13.2
2025-03-06,Roseau,snapper,58.5,8.72
2025-03-06,Roseau,lobster,23.6,29.51
2025-03-06,Roseau,kingfish,59.9,10.48
2025-03-06,Roseau,mahi mahi,106.2,11.68
2025-03-06,Roseau,lionfish,14.2,5.53
2025-03-06,Roseau,tuna,90.9,14.3
2025-03-06,Saint John's,snapper,64.0,8.45
2025-03-06,Saint John's,lobster,28.5,29.85
2025-03-06,Saint John's,kingfish,70.6,11.81
2025-03-06,Saint John's,mahi mahi,97.8,12.3
2025-03-06,Saint John's,lionfish,12.5,6.34
2025-03-06,Saint John's,tuna,114.2,13.32
2025-03-07,Castries,snapper,70.9,10.05
2025-03-07,Castries,lobster,23.4,28.95
2025-03-07,Castries,kingfish,29.8,10.69
2025-03-07,Castries,mahi mahi,85.4,12.61
2025-03-07,Castries,lionfish,13.4,5.02
2025-03-07,Castries,tuna,82.1,15.14
2025-03-07,Soufriere,snapper,70.0,8.83
2025-03-07,Soufriere,lobster,37.7,28.85
2025-03-07,Soufriere,kingfish,42.5,11.35
2025-03-07,Soufriere,mahi mahi,86.4,12.18
2025-03-07,Soufriere,lionfish,8.6,6.12
2025-03-07,Soufriere,tuna,134.6,14.8
2025-03-07,Kingstown,snapper,79.9,8.68
2025-03-07,Kingstown,lobster,28.7,29.72
2025-03-07,Kingstown,kingfish,60.6,10.55
2025-03-07,Kingstown,mahi mahi,93.0,12.06
2025-03-07,Kingstown,lionfish,11.9,5.3
2025-03-07,Kingstown,tuna,119.0,13.76
2025-03-07,Saint George's,snapper,104.7,8.74
2025-03-07,Saint George's,lobster,32.8,30.02
2025-03-07,Saint George's,kingfish,56.0,10.77
2025-03-07,Saint George's,mahi mahi,66.5,10.4
2025-03-07,Saint George's,lionfish,8.3,5.16
2025-03-07,Saint George's,tuna,96.9,13.47
2025-03-07,Roseau,snapper,86.9,8.68
2025-03-07,Roseau,lobster,34.0,29.17
2025-03-07,Roseau,kingfish,57.6,10.53
2025-03-07,Roseau,mahi mahi,75.2,11.12
2025-03-07,Roseau,lionfish,12.9,6.73
2025-03-07,Roseau,tuna,74.5,15.37
2025-03-07,Saint John's,snapper,112.9,8.06
2025-03-07,Saint John's,lobster,31.1,28.92
2025-03-07,Saint John's,kingfish,58.2,10.42
2025-03-07,Saint John's,mahi mahi,67.3,11.23
2025-03-07,Saint John's,lionfish,13.6,6.14
2025-03-07,Saint John's,tuna,143.5,12.97
2025-03-08,Castries,snapper,91.5,8.71
2025-03-08,Castries,lobster,35.8,28.37
2025-03-08,Castries,kingfish,55.3,11.46
2025-03-08,Castries,mahi mahi,78.3,11.36
2025-03-08,Castries,lionfish,14.4,5.13
2025-03-08,Castries,tuna,118.5,14.29
2025-03-08,Soufriere,snapper,132.2,8.74
2025-03-08,Soufriere,lobster,35.1,29.49
2025-03-08,Soufriere,kingfish,70.8,12.5
2025-03-08,Soufriere,mahi mahi,68.0,13.9
2025-03-08,Soufriere,lionfish,10.8,5.63
2025-03-08,Soufriere,tuna,77.2,12.86
2025-03-08,Kingstown,snapper,73.0,8.91
2025-03-08,Kingstown,lobster,42.6,30.25
2025-03-08,Kingstown,kingfish,63.6,11.32
2025-03-08,Kingstown,mahi mahi,78.4,12.89
2025-03-08,Kingstown,lionfish,9.7,7.21
2025-03-08,Kingstown,tuna,106.0,15.67
2025-03-08,Saint George's,snapper,82.8,9.74
2025-03-08,Saint George's,lobster,13.4,29.93
2025-03-08,Saint George's,kingfish,64.6,10.66
2025-03-08,Saint George's,mahi mahi,93.4,12.6
2025-03-08,Saint George's,lionfish,12.7,7.98
2025-03-08,Saint George's,tuna,120.1,13.14
2025-03-08,Roseau,snapper,126.1,10.7
2025-03-08,Roseau,lobster,33.2,30.98
2025-03-08,Roseau,kingfish,56.3,11.27
2025-03-08,Roseau,mahi mahi,58.4,11.17
2025-03-08,Roseau,lionfish,11.5,6.28
2025-03-08,Roseau,tuna,114.9,14.62
2025-03-08,Saint John's,snapper,75.4,8.53
2025-03-08,Saint John's,lobster,42.1,29.05
2025-03-08,Saint John's,kingfish,45.5,11.0
2025-03-08,Saint John's,mahi mahi,75.8,13.19
2025-03-08,Saint John's,lionfish,9.2,4.35
2025-03-08,Saint John's,tuna,102.3,12.89
2025-03-09,Castries,snapper,101.6,8.81
2025-03-09,Castries,lobster,27.3,29.6
2025-03-09,Castries,kingfish,60.4,10.55
2025-03-09,Castries,mahi mahi,66.7,12.67
2025-03-09,Castries,lionfish,13.3,4.91
2025-03-09,Castries,tuna,118.8,15.67
2025-03-09,Soufriere,snapper,89.1,7.16
2025-03-09,Soufriere,lobster,29.8,29.43
2025-03-09,Soufriere,kingfish,65.7,10.85
2025-03-09,Soufriere,mahi mahi,74.5,14.4
2025-03-09,Soufriere,lionfish,13.3,7.35
2025-03-09,Soufriere,tuna,129.4,12.32
2025-03-09,Kingstown,snapper,55.6,8.74
2025-03-09,Kingstown,lobster,32.1,29.17
2025-03-09,Kingstown,kingfish,58.0,11.15
2025-03-09,Kingstown,mahi mahi,72.8,12.74
2025-03-09,Kingstown,lionfish,10.4,4.9
2025-03-09,Kingstown,tuna,153.4,12.76
2025-03-09,Saint George's,snapper,96.1,7.54
2025-03-09,Saint George's,lobster,23.6,29.83
2025-03-09,Saint George's,kingfish,69.1,9.84
2025-03-09,Saint George's,mahi mahi,90.2,12.56
2025-03-09,Saint George's,lionfish,16.6,6.29
2025-03-09,Saint George's,tuna,110.7,14.96
2025-03-09,Roseau,snapper,60.1,9.31
2025-03-09,Roseau,lobster,28.9,29.92
2025-03-09,Roseau,kingfish,61.0,10.79
2025-03-09,Roseau,mahi mahi,78.6,13.0
2025-03-09,Roseau,lionfish,19.8,5.64
2025-03-09,Roseau,tuna,110.4,14.96
2025-03-09,Saint John's,snapper,100.5,9.59
2025-03-09,Saint John's,lobster,17.2,28.55
2025-03-09,Saint John's,kingfish,53.7,9.39
2025-03-09,Saint John's,mahi mahi,75.7,11.49
2025-03-09,Saint John's,lionfish,9.5,7.25
2025-03-09,Saint John's,tuna,113.5,12.17
2025-03-10,Castries,snapper,138.2,9.21
2025-03-10,Castries,lobster,43.1,29.41
2025-03-10,Castries,kingfish,79.0,12.03
2025-03-10,Castries,mahi mahi,100.1,14.34
2025-03-10,Castries,lionfish,16.1,6.3
2025-03-10,Castries,tuna,73.2,12.89
2025-03-10,Soufriere,snapper,73.5,10.89
2025-03-10,Soufriere,lobster,31.3,29.6
2025-03-10,Soufriere,kingfish,54.6,12.36
2025-03-10,Soufriere,mahi mahi,81.2,12.78
2025-03-10,Soufriere,lionfish,13.7,6.24
2025-03-10,Soufriere,tuna,145.5,13.4
2025-03-10,Kingstown,snapper,82.3,8.2
2025-03-10,Kingstown,lobster,23.3,29.53
2025-03-10,Kingstown,kingfish,45.6,12.71
2025-03-10,Kingstown,mahi mahi,63.7,12.58
2025-03-10,Kingstown,lionfish,11.3,5.16
2025-03-10,Kingstown,tuna,133.3,12.42
2025-03-10,Saint George's,snapper,87.1,9.22
2025-03-10,Saint George's,lobster,29.3,31.93
2025-03-10,Saint George's,kingfish,59.5,11.59
2025-03-10,Saint George's,mahi mahi,93.7,12.79
2025-03-10,Saint George's,lionfish,18.9,4.83
2025-03-10,Saint George's,tuna,89.5,13.24
2025-03-10,Roseau,snapper,101.3,9.0
2025-03-10,Roseau,lobster,31.1,30.37
2025-03-10,Roseau,kingfish,69.5,11.41
2025-03-10,Roseau,mahi mahi,83.2,11.87
2025-03-10,Roseau,lionfish,13.3,7.08
2025-03-10,Roseau,tuna,119.6,14.83
